player_id,player_name,birthdate,country,school,height,weight,season_exp,position,from_year,to_year,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,is_greatest_75,is_usa
76867,Johnny Green,1933-12-08,USA,Michigan State,6-5,200,14.0,Forward,1959.0,1972.0,1959.0,1.0,5.0,N,1933,0,1
1630182,Josh Green,2000-11-16,Australia,Arizona,6-7,200,3.0,Guard,2020.0,2023.0,2020.0,1.0,18.0,N,2000,0,0
600011,Lamar Green,1947-03-22,USA,Morehead State,6-7,210,6.0,Forward,1969.0,1974.0,1969.0,3.0,33.0,N,1947,0,1
1036,Litterial Green,1970-03-07,USA,Georgia,6-1,185,5.0,Guard,1992.0,1998.0,1992.0,2.0,39.0,N,1970,0,1
76872,Luther Green,1946-11-13,USA,Long Island-Brooklyn,6-7,190,1.0,Forward,1972.0,1972.0,1969.0,3.0,41.0,N,1946,0,1
76873,Mike Green,1951-08-06,USA,Louisiana Tech,6-10,200,4.0,Center,1976.0,1979.0,1973.0,1.0,4.0,N,1951,0,1
76874,Rickey Green,1954-08-18,USA,Michigan,6-0,170,14.0,Guard,1977.0,1991.0,1977.0,1.0,16.0,N,1954,0,1
76876,Sidney Green,1961-01-04,USA,UNLV,6-9,220,10.0,Forward,1983.0,1992.0,1983.0,1.0,5.0,N,1961,0,1
76878,Steve Green,1953-10-04,USA,Indiana,6-7,220,3.0,Forward,1976.0,1978.0,1975.0,2.0,30.0,N,1953,0,1
76879,Tommy Green,1956-04-08,USA,Southern,6-2,185,1.0,Guard,1978.0,1978.0,1978.0,2.0,35.0,N,1956,0,1
201590,Donte Greene,1988-02-21,USA,Syracuse,6-11,226,6.0,Forward,2008.0,2012.0,2008.0,1.0,28.0,N,1988,0,1
76881,David Greenwood,1957-05-27,USA,UCLA,6-9,222,12.0,Forward,1979.0,1990.0,1979.0,1.0,2.0,N,1957,0,1
76882,Hal Greer,1936-06-26,USA,Marshall,6-2,175,15.0,Guard,1958.0,1972.0,1958.0,2.0,13.0,Y,1936,1,1
2696,Lynn Greer,1979-10-23,USA,Temple,6-2,175,2.0,Guard,2006.0,2006.0,,,,N,1979,0,1
76883,Gary Gregor,1945-08-13,USA,South Carolina,6-7,225,5.0,Forward,1968.0,1972.0,1968.0,1.0,8.0,N,1945,0,1
76884,Claude Gregory,1958-12-26,USA,Wisconsin,6-8,205,2.0,Forward,1985.0,1987.0,1981.0,2.0,41.0,N,1958,0,1
76887,Kevin Grevey,1953-05-12,USA,Kentucky,6-5,210,10.0,Guard,1975.0,1984.0,1975.0,1.0,18.0,N,1953,0,1
1631100,AJ Griffin,2003-08-25,USA,Duke,6-6,220,1.0,Forward,2022.0,2023.0,2022.0,1.0,16.0,N,2003,0,1
1559,Adrian Griffin,1974-07-04,USA,Seton Hall,6-5,230,10.0,Guard-Forward,1999.0,2007.0,,,,N,1974,0,1
76889,Paul Griffin,1954-01-20,USA,Western Michigan,6-9,205,7.0,Forward,1976.0,1982.0,1976.0,5.0,74.0,N,1954,0,1
76890,Darrell Griffith,1958-06-16,USA,Louisville,6-4,190,10.0,Guard,1980.0,1990.0,1980.0,1.0,2.0,N,1958,0,1
76891,Chuck Grigsby,1928-08-15,USA,Dayton,6-5,190,1.0,Guard,1954.0,1954.0,1952.0,,,N,1928,0,1
1629656,Quentin Grimes,2000-05-08,USA,Houston,6-5,210,2.0,Guard,2021.0,2023.0,2021.0,1.0,25.0,N,2000,0,1
1575,Derek Grimm,1974-08-03,USA,Missouri,6-9,230,1.0,Forward,1997.0,1997.0,,,,N,1974,0,1
76895,Bob Gross,1953-08-03,USA,Long Beach State,6-6,200,8.0,Forward,1975.0,1982.0,1975.0,2.0,25.0,N,1953,0,1
76896,Jerry Grote,1940-12-28,USA,Loyola-Marymount,6-4,215,1.0,Guard,1964.0,1964.0,1962.0,4.0,28.0,N,1940,0,1
101219,Anthony Grundy,1979-04-15,USA,North Carolina State,6-3,185,1.0,Guard,2005.0,2005.0,,,,N,1979,0,1
76901,Petur Gudmundsson,1958-10-30,USA,Washington,7-2,260,4.0,Center,1981.0,1988.0,1981.0,3.0,61.0,N,1958,0,1
339,Tom Gugliotta,1969-12-19,USA,North Carolina State,6-10,250,14.0,Forward,1992.0,2004.0,1992.0,1.0,6.0,N,1969,0,1
76906,Dave Gunther,1937-07-22,USA,Iowa,6-7,190,1.0,Forward,1962.0,1962.0,1959.0,8.0,56.0,N,1937,0,1
76907,Al Guokas,1925-08-07,USA,St. Joseph's (PA),6-5,200,1.0,Forward,1949.0,1949.0,,,,N,1925,0,1
76908,Matt Guokas,1944-02-25,USA,St. Joseph's (PA),6-6,175,10.0,Guard,1966.0,1975.0,1966.0,1.0,9.0,N,1944,0,1
76909,Matt Guokas,1915-11-11,USA,St. Joseph's (PA),6-3,195,1.0,Guard,1946.0,1946.0,,,,N,1915,0,1
203268,Jorge Gutierrez,1988-12-27,Mexico,California,6-3,189,4.0,Guard,2013.0,2015.0,,,,N,1988,0,0
2775,Ha Ha,1985-08-04,South Korea,Yonsei,7-3,305,3.0,Center,2004.0,2005.0,2004.0,2.0,46.0,N,1985,0,0
1629060,Rui Hachimura,1998-02-08,Japan,Gonzaga,6-8,230,4.0,Forward,2019.0,2023.0,2019.0,1.0,9.0,N,1998,0,0
76911,Scott Haffner,1966-02-02,USA,Evansville,6-3,180,2.0,Guard,1989.0,1990.0,1989.0,2.0,45.0,N,1966,0,1
76913,Glenn Hagan,1955-06-25,USA,St. Bonaventure,6-0,170,1.0,Guard,1981.0,1981.0,1978.0,2.0,43.0,N,1955,0,1
1630204,Ashton Hagans,1999-07-08,USA,Kentucky,6-3,190,2.0,Guard-Forward,2020.0,2020.0,,,,N,1999,0,1
203798,PJ Hairston,1992-12-24,USA,North Carolina,6-6,230,3.0,Forward-Guard,2014.0,2015.0,2014.0,1.0,26.0,N,1992,0,1
2409,Marcus Haislip,1980-12-22,USA,Tennessee,6-10,230,4.0,Forward,2002.0,2009.0,2002.0,1.0,13.0,N,1980,0,1
76918,Chuck Halbert,1919-02-27,USA,West Texas A&M,6-9,225,5.0,Center,1946.0,1950.0,,,,N,1919,0,1
76919,Harvey Halbrook,1933-01-30,USA,Oregon State,7-3,235,2.0,Center,1960.0,1961.0,1956.0,,,N,1933,0,1
76920,Bruce Hale,1918-08-30,USA,Santa Clara,6-1,170,3.0,Guard,1948.0,1950.0,,,,N,1918,0,1
1630169,Tyrese Haliburton,2000-02-29,USA,Iowa State,6-5,185,3.0,Guard,2020.0,2023.0,2020.0,1.0,12.0,N,2000,0,1
1628985,Devon Hall,1995-07-07,USA,Virginia,6-5,215,2.0,Guard,2019.0,2019.0,2018.0,2.0,53.0,N,1995,0,1
1631160,Jordan Hall,2002-01-14,USA,St. Joseph's (PA),6-7,215,1.0,Guard,2022.0,2022.0,,,,N,2002,0,1
200837,Mike Hall,1984-06-05,USA,George Washington,6-8,230,2.0,Forward,2006.0,2006.0,,,,N,1984,0,1
1629788,Tyler Hall,1997-03-25,USA,Montana State,6-5,209,2.0,Guard,2021.0,2021.0,,,,N,1997,0,1
984,Steve Hamer,1973-11-13,USA,Tennessee,7-0,245,1.0,Center,1996.0,1996.0,1996.0,2.0,38.0,N,1973,0,1
202706,Jordan Hamilton,1990-10-06,USA,Texas-Austin,6-7,220,6.0,Guard-Forward,2011.0,2015.0,2011.0,1.0,26.0,N,1990,0,1
203120,Justin Hamilton,1990-04-01,USA,Louisiana State,7-0,255,4.0,Center,2013.0,2016.0,2012.0,2.0,45.0,N,1990,0,1
76927,Ralph Hamilton,1921-06-10,USA,Indiana,6-1,188,1.0,Guard,1948.0,1948.0,,,,N,1921,0,1
1888,Richard Hamilton,1978-02-14,USA,Connecticut,6-7,193,15.0,Guard,1999.0,2012.0,1999.0,1.0,7.0,N,1978,0,1
2347,Tang Hamilton,1978-05-26,USA,Mississippi State,6-8,205,2.0,Forward,2001.0,2002.0,,,,N,1978,0,1
676,Thomas Hamilton,1975-04-03,USA,Pittsburgh,7-2,330,3.0,Center,1995.0,2002.0,,,,N,1975,0,1
67,Tom Hammonds,1967-03-27,USA,Georgia Tech,,,12.0,Forward,1989.0,2000.0,1989.0,1.0,9.0,N,1967,0,1
1627773,AJ Hammons,1992-08-27,USA,Purdue,7-0,260,2.0,Center,2016.0,2016.0,2016.0,2.0,46.0,N,1992,0,1
1630181,R.J. Hampton,2001-02-07,USA,,6-4,175,4.0,Guard,2020.0,2022.0,2020.0,1.0,24.0,N,2001,0,1
241,Darrin Hancock,1971-11-03,USA,Kansas,6-7,205,3.0,Forward,1994.0,1996.0,1994.0,2.0,38.0,N,1971,0,1
76936,Phil Hankinson,1951-07-26,USA,Pennsylvania,6-8,195,2.0,Forward,1973.0,1974.0,1973.0,2.0,35.0,N,1951,0,1
76939,Rollen Hans,1931-04-13,USA,Long Island-Brooklyn,6-2,210,2.0,Guard,1953.0,1954.0,,,,N,1931,0,1
203162,Ben Hansbrough,1987-12-23,USA,Notre Dame,6-3,203,2.0,Guard,2012.0,2012.0,,,,N,1987,0,1
76942,Bob Hansen,1961-01-18,USA,Iowa,6-6,190,9.0,Guard,1983.0,1991.0,1983.0,3.0,54.0,N,1961,0,1
76940,Glenn Hansen,1952-04-21,USA,Louisiana State,6-4,205,3.0,Guard,1975.0,1977.0,1975.0,2.0,31.0,N,1952,0,1
2580,Travis Hansen,1978-04-15,USA,Brigham Young,6-6,205,2.0,Guard-Forward,2003.0,2003.0,2003.0,2.0,37.0,N,1978,0,1
76944,Bill Hanzlik,1957-12-06,USA,Notre Dame,6-7,185,10.0,Forward,1980.0,1989.0,1980.0,1.0,20.0,N,1957,0,1
202376,Luke Harangody,1988-01-02,USA,Notre Dame,6-7,245,3.0,Forward,2010.0,2011.0,2010.0,2.0,52.0,N,1988,0,1
896,Tim Hardaway,1966-09-01,USA,Texas-El Paso,6-0,195,14.0,Guard,1989.0,2002.0,1989.0,1.0,14.0,N,1966,0,1
203501,Tim Hardaway Jr.,1992-03-16,USA,Michigan,6-5,205,10.0,Guard-Forward,2013.0,2023.0,2013.0,1.0,24.0,N,1992,0,1
201935,James Harden,1989-08-26,USA,Arizona State,6-5,220,14.0,Guard,2009.0,2023.0,2009.0,1.0,3.0,Y,1989,1,1
76945,Reggie Harding,1942-05-04,USA,Eastern HS (MI),7-0,249,4.0,Center,1963.0,1967.0,1963.0,6.0,48.0,N,1942,0,1
1630702,Jaden Hardy,2002-07-05,USA,NBA G League Ignite,6-3,198,1.0,Guard,2021.0,2023.0,2022.0,2.0,37.0,N,2002,0,1
76948,James Hardy,1956-12-01,USA,San Francisco,6-8,220,4.0,Forward,1978.0,1981.0,1978.0,1.0,11.0,N,1956,0,1
76949,John Hargis,1920-08-20,USA,Texas-Austin,6-2,180,2.0,Guard,1949.0,1950.0,,,,N,1920,0,1
76952,Jerome Harmon,1969-02-06,USA,Louisville,6-4,190,1.0,Guard,1994.0,1994.0,,,,N,1969,0,1
157,Derek Harper,1961-10-13,USA,Illinois,6-4,206,16.0,Guard,1983.0,1998.0,1983.0,1.0,11.0,N,1961,0,1
1629607,Jared Harper,1997-09-14,USA,Auburn,5-10,175,4.0,Guard,2019.0,2021.0,,,,N,1997,0,1
76954,Mike Harper,1957-12-09,USA,North Park,6-10,195,2.0,Center,1980.0,1981.0,1980.0,3.0,56.0,N,1957,0,1
166,Ron Harper,1964-01-20,USA,Miami (Ohio),6-6,215,15.0,Guard,1986.0,2000.0,1986.0,1.0,8.0,N,1964,0,1
1631199,Ron Harper Jr.,2000-04-12,USA,Rutgers,6-5,245,1.0,Forward,2022.0,2023.0,,,,N,2000,0,1
1723,Matt Harpring,1976-05-31,USA,Georgia Tech,6-7,230,12.0,Forward,1998.0,2008.0,1998.0,1.0,15.0,N,1976,0,1
202725,Josh Harrellson,1989-02-12,USA,Kentucky,6-10,275,4.0,Forward-Center,2011.0,2013.0,2011.0,2.0,45.0,N,1989,0,1
2492,Adam Harrington,1980-07-05,USA,Auburn,6-5,200,2.0,Guard,2002.0,2002.0,,,,N,1980,0,1
970,Othella Harrington,1974-01-31,USA,Georgetown,6-9,235,13.0,Forward-Center,1996.0,2007.0,1996.0,2.0,30.0,N,1974,0,1
76957,Bernie Harris,1950-11-26,USA,Virginia Commonwealth,6-10,200,1.0,Forward,1974.0,1974.0,1974.0,4.0,63.0,N,1950,0,1
76959,Bob Harris,1927-03-16,USA,Oklahoma State,6-7,195,5.0,Forward,1949.0,1953.0,1949.0,1.0,3.0,N,1927,0,1
76958,Chris Harris,1933-08-11,USA,Dayton,6-3,190,1.0,Guard,1955.0,1955.0,,,,N,1933,0,1
203548,Elias Harris,1989-07-06,Germany,Gonzaga,6-8,239,1.0,Forward,2013.0,2013.0,,,,N,1989,0,0
203914,Gary Harris,1994-09-14,USA,Michigan State,6-4,210,9.0,Guard,2014.0,2023.0,2014.0,1.0,19.0,N,1994,0,1
203925,Joe Harris,1991-09-06,USA,Virginia,6-6,220,9.0,Guard-Forward,2014.0,2023.0,2014.0,2.0,33.0,N,1991,0,1
1630284,Kevon Harris,1997-06-24,USA,Stephen F. Austin,6-6,216,1.0,Guard,2022.0,2023.0,,,,N,1997,0,1
446,Lucious Harris,1970-12-18,USA,Long Beach State,6-5,205,12.0,Guard,1993.0,2004.0,1993.0,2.0,28.0,N,1970,0,1
202412,Manny Harris,1989-09-21,USA,Michigan,6-5,185,5.0,Guard,2010.0,2016.0,,,,N,1989,0,1
202227,Terrel Harris,1987-08-10,USA,Oklahoma State,6-4,190,3.0,Guard,2011.0,2012.0,,,,N,1987,0,1
1626151,Aaron Harrison,1994-10-28,USA,Kentucky,6-6,210,3.0,Guard,2015.0,2017.0,,,,N,1994,0,1
76962,Bob Harrison,1927-08-12,USA,Michigan,6-1,190,9.0,Guard,1949.0,1957.0,1949.0,,,N,1927,0,1
1628404,Josh Hart,1995-03-06,USA,Villanova,6-4,215,6.0,Guard,2017.0,2023.0,2017.0,1.0,30.0,N,1995,0,1
1628392,Isaiah Hartenstein,1998-05-05,Germany,Zalgiris,7-0,250,5.0,Center-Forward,2018.0,2023.0,2017.0,2.0,43.0,N,1998,0,0
202238,Kenny Hasbrouck,1986-08-14,USA,Siena,6-3,190,1.0,Guard,2009.0,2009.0,,,,N,1986,0,1
76965,Clem Haskins,1943-07-11,USA,Western Kentucky,6-3,195,9.0,Guard,1967.0,1975.0,1967.0,1.0,3.0,N,1943,0,1
2617,Udonis Haslem,1980-06-09,USA,Florida,6-7,235,20.0,Forward,2003.0,2023.0,,,,N,1980,0,1
76966,Joey Hassett,1955-09-11,USA,Providence,6-5,180,6.0,Guard,1977.0,1982.0,1977.0,3.0,52.0,N,1955,0,1
76968,Scott Hastings,1960-06-03,USA,Arkansas,6-10,235,11.0,Forward,1982.0,1992.0,1982.0,2.0,29.0,N,1960,0,1
2213,Kirk Haston,1979-03-10,USA,Indiana,6-9,242,3.0,Forward,2001.0,2002.0,2001.0,1.0,16.0,N,1979,0,1
76969,Vern Hatton,1936-01-13,USA,Kentucky,6-3,195,4.0,Guard,1958.0,1961.0,1958.0,2.0,9.0,N,1936,0,1
1630573,Sam Hauser,1997-12-08,USA,Virginia,6-7,217,2.0,Forward,2021.0,2023.0,,,,N,1997,0,1
76970,John Havlicek,1940-04-08,USA,Ohio State,6-5,203,16.0,Forward,1962.0,1977.0,1962.0,1.0,7.0,Y,1940,1,1
201150,Spencer Hawes,1988-04-28,USA,Washington,7-1,245,11.0,Forward-Center,2007.0,2016.0,2007.0,1.0,10.0,N,1988,0,1
1038,Juaquin Hawkins,1973-07-02,USA,Long Beach State,6-7,205,2.0,Forward,2002.0,2002.0,,,,N,1973,0,1
1138,Michael Hawkins,1972-10-28,USA,Xavier,,,4.0,Guard,1996.0,2000.0,,,,N,1972,0,1
76975,Robert Hawkins,1954-06-30,USA,Illinois State,6-4,190,4.0,Guard,1975.0,1978.0,1975.0,3.0,51.0,N,1954,0,1
76979,Elvin Hayes,1945-11-17,USA,Houston,6-9,235,16.0,Forward,1968.0,1983.0,1968.0,1.0,1.0,Y,1945,1,1
1630165,Killian Hayes,2001-07-27,France,Ratiopharm Ulm,6-5,195,3.0,Guard,2020.0,2023.0,2020.0,1.0,7.0,N,2001,0,0
1628502,Nigel Hayes,1994-12-16,USA,Wisconsin,6-7,254,1.0,Forward,2017.0,2017.0,,,,N,1994,0,1
202351,Lazar Hayward,1986-11-26,USA,Marquette,6-6,225,4.0,Forward,2010.0,2012.0,2010.0,1.0,30.0,N,1986,0,1
76981,Spencer Haywood,1949-04-22,USA,Detroit,6-8,225,12.0,Forward,1970.0,1982.0,1971.0,2.0,30.0,N,1949,0,1
76982,John W. Hazen,1927-03-02,USA,Indiana State,6-2,172,1.0,Guard,1948.0,1948.0,,,,N,1927,0,1
76983,Walt Hazzard,1942-04-15,USA,UCLA,6-2,185,10.0,Guard,1964.0,1973.0,1964.0,,,N,1942,0,1
101129,Luther Head,1982-11-26,USA,Illinois,6-3,185,6.0,Guard,2005.0,2010.0,2005.0,1.0,24.0,N,1982,0,1
1049,Shane Heal,1970-09-06,Australia,Sydney Kings,6-0,180,2.0,Guard,1996.0,2003.0,,,,N,1970,0,0
76984,Brian Heaney,1946-09-03,USA,Acadia (CAN),6-2,180,1.0,Guard,1969.0,1969.0,1969.0,19.0,215.0,N,1946,0,1
203687,Reggie Hearn,1991-08-14,USA,Northwestern,6-5,210,2.0,Guard,2017.0,2017.0,2013.0,0.0,0.0,N,1991,0,1
76986,Herm Hedderick,1930-01-01,USA,Canisius,6-5,170,1.0,Guard,1954.0,1954.0,1952.0,4.0,,N,1930,0,1
76987,Alvin Heggs,1967-12-08,USA,Texas-Austin,6-8,225,1.0,Forward,1995.0,1995.0,,,,N,1967,0,1
76989,Dick Hemric,1933-08-29,USA,Wake Forest,6-6,220,2.0,Forward,1955.0,1956.0,1955.0,2.0,10.0,N,1933,0,1
673,Alan Henderson,1972-12-02,USA,Indiana,6-9,240,13.0,Forward-Center,1995.0,2006.0,1995.0,1.0,16.0,N,1972,0,1
1538,Cedric Henderson,1975-03-11,USA,Memphis,6-7,225,6.0,Forward,1997.0,2002.0,1997.0,2.0,44.0,N,1975,0,1
76990,Cedric Henderson,1965-10-03,USA,Georgia,6-8,210,1.0,Forward,1986.0,1986.0,1986.0,2.0,32.0,N,1965,0,1
76993,Gerald Henderson,1956-01-16,USA,Virginia Commonwealth,6-2,175,13.0,Guard,1979.0,1991.0,1978.0,3.0,64.0,N,1956,0,1
201945,Gerald Henderson,1987-12-09,USA,Duke,6-5,215,9.0,Guard,2009.0,2016.0,2009.0,1.0,12.0,N,1987,0,1
76994,Kevin Henderson,1964-03-22,USA,California State-Fullerton,6-4,195,2.0,Guard,1986.0,1987.0,1986.0,3.0,50.0,N,1964,0,1
76996,Tom Henderson,1952-01-26,USA,Hawaii,6-3,190,9.0,Guard,1974.0,1982.0,1974.0,1.0,7.0,N,1952,0,1
76999,Don Henriksen,1929-10-10,USA,California,6-7,225,2.0,Forward,1952.0,1954.0,,,,N,1929,0,1
1630565,Aaron Henry,1999-08-30,USA,Michigan State,6-5,210,1.0,Forward,2021.0,2021.0,,,,N,1999,0,1
77000,Al Henry,1949-02-09,USA,Wisconsin,6-9,190,2.0,Center,1970.0,1971.0,1970.0,1.0,12.0,N,1949,0,1
77004,Bill Henry,1924-12-27,USA,Rice,6-9,215,2.0,Center,1948.0,1949.0,,,,N,1924,0,1
1667,Steve Henson,1968-02-02,USA,Kansas State,5-11,177,7.0,Guard,1990.0,1998.0,1990.0,2.0,44.0,N,1968,0,1
77006,Bill Herman,1924-05-17,USA,Mount Union,6-3,170,1.0,Guard,1949.0,1949.0,,,,N,1924,0,1
77007,Clarence Hermsen,1923-03-12,USA,Minnesota,6-9,225,6.0,Center,1946.0,1952.0,,,,N,1923,0,1
1629608,Dewan Hernandez,1996-12-09,USA,Miami (FL),6-10,235,2.0,Center-Forward,2019.0,2019.0,2019.0,2.0,59.0,N,1996,0,1
1914,Chris Herren,1975-09-27,USA,Fresno State,6-2,190,2.0,Guard,1999.0,2000.0,1999.0,2.0,33.0,N,1975,0,1
61,Carl Herrera,1966-12-14,USA,Houston,,,8.0,,1991.0,2008.0,1990.0,2.0,30.0,N,1966,0,1
77010,Keith Herron,1956-06-14,USA,Villanova,6-6,195,3.0,Guard,1978.0,1981.0,1978.0,2.0,24.0,N,1956,0,1
77011,Sidney Hertzberg,1922-07-29,USA,City College of New York,5-10,175,5.0,Guard,1946.0,1950.0,,,,N,1922,0,1
1628987,Kevin Hervey,1996-07-09,USA,Texas-Arlington,6-9,230,2.0,Forward,2019.0,2019.0,2018.0,2.0,57.0,N,1996,0,1
77012,Fred Hetzel,1942-07-21,USA,Davidson,6-8,220,6.0,Forward,1965.0,1970.0,1965.0,1.0,1.0,N,1942,0,1
77015,Art Heyman,1941-06-24,USA,Duke,6-5,205,3.0,Guard,1963.0,1965.0,1963.0,1.0,1.0,N,1941,0,1
1626209,Mario Hezonja,1995-02-25,Croatia,FC Barcelona,6-8,220,6.0,Forward-Guard,2015.0,2019.0,2015.0,1.0,5.0,N,1995,0,0
1628439,Isaiah Hicks,1994-07-24,USA,North Carolina,6-9,230,3.0,Forward,2017.0,2018.0,,,,N,1994,0,1
77017,Phil Hicks,1953-01-31,USA,Tulane,6-7,205,2.0,Forward,1976.0,1978.0,1976.0,2.0,27.0,N,1953,0,1
201581,JJ Hickson,1988-09-04,USA,North Carolina State,6-9,242,9.0,Center-Forward,2008.0,2015.0,2008.0,1.0,19.0,N,1988,0,1
1848,Mike Higgins,1967-02-17,USA,Northern Colorado,6-9,220,2.0,Forward,1989.0,1990.0,,,,N,1967,0,1
77019,Rod Higgins,1960-01-31,USA,Fresno State,6-7,200,13.0,Forward,1982.0,1994.0,1982.0,2.0,31.0,N,1960,0,1
1629312,Haywood Highsmith,1996-12-09,USA,Wheeling Jesuit,6-5,220,3.0,Forward,2018.0,2023.0,2018.0,,,N,1996,0,1
77023,Wayne Hightower,1940-01-14,USA,Kansas,6-8,192,5.0,Forward,1962.0,1966.0,1962.0,1.0,5.0,N,1940,0,1
201588,George Hill,1986-05-04,USA,Indiana-Purdue Indianapolis,6-4,188,15.0,Guard,2008.0,2023.0,2008.0,1.0,26.0,N,1986,0,1
255,Grant Hill,1972-10-05,USA,Duke,6-8,225,18.0,Forward,1994.0,2012.0,1994.0,1.0,3.0,N,1972,0,1
201195,Herbert Hill,1984-10-01,USA,Providence,6-10,240,1.0,Forward-Center,2007.0,2007.0,2007.0,2.0,55.0,N,1984,0,1
201941,Jordan Hill,1987-07-27,USA,Arizona,6-10,240,9.0,Forward-Center,2009.0,2016.0,2009.0,1.0,8.0,N,1987,0,1
1630792,Malcolm Hill,1995-10-26,USA,Illinois,6-6,220,2.0,Forward,2021.0,2022.0,,,,N,1995,0,1
203524,Solomon Hill,1991-03-18,USA,Arizona,6-6,226,9.0,Forward,2013.0,2021.0,2013.0,1.0,23.0,N,1991,0,1
238,Tyrone Hill,1968-03-19,USA,Xavier,6-9,250,14.0,Forward,1990.0,2003.0,1990.0,1.0,11.0,N,1968,0,1
77027,Art Hillhouse,1916-06-12,USA,Long Island-Brooklyn,6-7,220,2.0,Center,1946.0,1947.0,,,,N,1916,0,1
77028,Darnell Hillman,1949-08-29,USA,San Jose State,6-9,215,4.0,Forward,1976.0,1979.0,1971.0,1.0,8.0,N,1949,0,1
77029,Fred Hilton,1948-01-15,USA,Grambling,6-3,185,2.0,Guard,1971.0,1972.0,1971.0,2.0,19.0,N,1948,0,1
1630207,Nate Hinton,1999-06-08,USA,Houston,6-5,210,3.0,Guard-Forward,2020.0,2021.0,,,,N,1999,0,1
77031,Mel Hirsch,1921-07-31,USA,Brooklyn,5-6,165,1.0,Guard,1946.0,1946.0,,,,N,1921,0,1
77032,Lew Hitch,1929-07-16,USA,Kansas State,6-8,200,6.0,Forward,1951.0,1956.0,1951.0,2.0,19.0,N,1929,0,1
200823,Robert Hite,1984-01-12,USA,Miami,6-2,184,2.0,Guard,2006.0,2006.0,,,,N,1984,0,1
1629658,Jaylen Hoard,1999-03-30,France,Wake Forest,6-8,216,3.0,Forward,2019.0,2021.0,,,,N,1999,0,0
1106,Donald Hodge,1969-02-25,USA,Temple,7-0,230,5.0,Forward,1991.0,1995.0,1991.0,2.0,33.0,N,1969,0,1
77034,Craig Hodges,1960-06-27,USA,Long Beach State,6-2,190,10.0,Guard,1982.0,1991.0,1982.0,3.0,48.0,N,1960,0,1
77035,Adolph Hoefer,1917-07-12,USA,Queens,5-9,158,2.0,Guard,1946.0,1947.0,,,,N,1917,0,1
77036,"Bear, The Body Hoffman",1925-05-05,USA,Purdue,6-2,195,6.0,Guard,1947.0,1954.0,1947.0,,,N,1925,0,1
77038,Paul Hogue,1940-04-28,USA,Cincinnati,6-9,240,2.0,Center,1962.0,1963.0,1962.0,1.0,2.0,N,1940,0,1
77039,Doug Holcomb,1925-02-09,USA,Wisconsin,6-4,200,1.0,Forward,1948.0,1948.0,,,,N,1925,0,1
2450,Randy Holcomb,1979-08-08,USA,San Diego State,6-9,220,1.0,Forward,2002.0,2005.0,2002.0,2.0,56.0,N,1979,0,1
203200,Justin Holiday,1989-04-05,USA,Washington,6-6,180,10.0,Forward-Guard,2012.0,2023.0,,,,N,1989,0,1
77040,Brad Holland,1956-12-06,USA,UCLA,6-3,180,3.0,Guard,1979.0,1981.0,1979.0,1.0,14.0,N,1956,0,1
77041,Joe Holland,1925-09-26,USA,Kentucky,6-4,185,3.0,Forward,1949.0,1951.0,1948.0,,,N,1925,0,1
204066,John Holland,1988-11-06,USA,Boston University,6-5,205,2.0,Guard,2015.0,2018.0,,,,N,1988,0,1
77043,Lionel Hollins,1953-10-19,USA,Arizona State,6-3,185,10.0,Guard,1975.0,1984.0,1975.0,1.0,6.0,N,1953,0,1
77044,Essie Hollis,1955-05-16,USA,St. Bonaventure,6-6,195,1.0,Forward,1978.0,1978.0,1977.0,2.0,44.0,N,1955,0,1
1626158,Richaun Holmes,1993-10-15,USA,Bowling Green,6-8,235,8.0,Forward,2015.0,2023.0,2015.0,2.0,37.0,N,1993,0,1
1631096,Chet Holmgren,2002-05-01,USA,Gonzaga,7-1,195,0.0,Center-Forward,2022.0,2023.0,2022.0,1.0,2.0,N,2002,0,1
77045,Jim Holstein,1930-09-24,USA,Cincinnati,6-3,180,4.0,Forward,1952.0,1955.0,1952.0,,,N,1930,0,1
77046,Alvin Holt,1946-08-26,USA,Jackson State,6-7,210,1.0,Forward,1970.0,1970.0,,,,N,1946,0,1
77047,Michael Holton,1961-08-04,USA,UCLA,6-4,185,6.0,Guard,1984.0,1989.0,1983.0,3.0,53.0,N,1961,0,1
77049,Joe Holup,1934-02-26,USA,George Washington,6-6,215,3.0,Forward,1956.0,1958.0,1956.0,1.0,5.0,N,1934,0,1
77050,Red Holzman,1920-08-10,USA,City College of New York,5-10,175,6.0,Guard,1948.0,1953.0,,,,N,1920,0,1
1532,Jerald Honeycutt,1974-10-20,USA,Tulane,6-9,254,3.0,Forward-Guard,1997.0,1998.0,1997.0,2.0,38.0,N,1974,0,1
1967,Derek Hood,1976-12-22,USA,Arkansas,6-8,222,2.0,Forward,1999.0,2002.0,,,,N,1976,0,1
203918,Rodney Hood,1992-10-20,USA,Duke,6-8,208,9.0,Guard-Forward,2014.0,2021.0,2014.0,1.0,23.0,N,1992,0,1
77051,Tom Hoover,1941-01-23,USA,Villanova,6-9,230,3.0,Center,1963.0,1966.0,1963.0,1.0,6.0,N,1941,0,1
77053,Dave Hoppen,1964-03-13,USA,Nebraska,6-11,235,6.0,Center,1987.0,1992.0,1986.0,3.0,65.0,N,1964,0,1
